Image,Labels
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\030.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\031.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\032.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\033.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\034.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\035.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\036.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\037.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\038.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\039.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\040.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\041.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\042.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\043.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\044.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\045.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\046.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\047.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\048.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\049.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\050.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\051.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\052.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\053.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\054.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\055.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\056.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\057.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\058.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\059.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\060.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\061.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\062.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\063.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\064.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\065.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\066.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\067.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\068.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\069.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\070.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\071.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\072.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\073.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\074.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\075.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\076.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\077.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\078.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\079.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\080.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\081.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\082.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\083.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\084.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\085.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\086.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\087.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\088.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\089.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\090.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\091.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\092.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\093.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\094.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\095.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\096.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\097.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\098.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\099.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\100.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\101.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\102.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\103.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\104.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\105.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\106.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\107.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\108.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\109.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\110.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\111.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\112.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\113.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\114.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\115.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\116.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\117.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\118.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\119.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\120.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\121.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\122.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\123.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\124.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\125.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\126.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\127.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\128.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\129.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\130.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\131.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\132.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\133.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\134.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\135.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\136.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\137.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\138.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\139.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\140.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\141.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\142.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\143.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\144.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\145.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\146.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\147.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\148.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\149.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\150.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\151.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\152.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\153.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\154.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\155.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\156.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\157.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\158.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\159.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\160.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\161.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\162.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\163.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\164.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\165.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\166.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\167.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\168.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\169.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\170.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\171.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\172.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\173.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\174.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\175.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\176.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\177.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\178.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\179.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\180.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\181.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\182.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\183.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\184.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\185.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\186.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\187.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\188.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\189.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\190.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\191.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\192.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\193.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\194.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\195.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\196.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\197.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\198.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\199.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\200.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\201.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\202.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\203.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\204.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\205.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\206.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\207.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\208.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\209.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\210.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\211.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\212.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\213.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\214.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\215.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\216.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\217.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\218.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\219.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\220.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\221.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\222.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\223.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\224.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\225.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\226.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\227.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\228.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\229.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\230.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\231.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\232.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\233.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\234.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\235.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\236.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\237.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\238.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\239.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\240.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\241.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\242.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\243.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\244.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\245.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\246.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\247.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\248.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\249.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\250.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\251.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\252.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\253.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\254.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\255.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\256.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\257.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\258.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\259.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\260.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\261.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\262.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\263.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\264.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\265.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\266.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\267.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\268.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\269.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\270.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\271.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\272.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\273.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\274.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\275.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\276.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\277.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\278.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\279.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\280.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\281.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\282.jpg,fried_rice
E:\KLU\3rd year\3_2\deep learning\Deep Learning Programs\Food Classification\fried_rice\283.jpg,fried_rice
